t,x,v
2.346,0.0207509958996,-0.0349358460719
2.347,0.0207160894456,-0.0348770784585
2.348,0.0206812417098,-0.0348184097016
2.349,0.0206464525933,-0.0347598396347
2.35,0.0206117219976,-0.0347013680919
2.351,0.0205770498243,-0.0346429949076
2.352,0.0205424359751,-0.0345847199161
2.353,0.0205078803518,-0.0345265429524
2.354,0.0204733828566,-0.0344684638515
2.355,0.0204389433916,-0.0344104824489
2.356,0.0204045618592,-0.0343525985801
2.357,0.0203702381619,-0.0342948120811
2.358,0.0203359722026,-0.0342371227882
2.359,0.020301763884,-0.0341795305378
2.36,0.0202676131092,-0.0341220351666
2.361,0.0202335197814,-0.0340646365118
2.362,0.020199483804,-0.0340073344105
2.363,0.0201655050805,-0.0339501287005
2.364,0.0201315835145,-0.0338930192194
2.365,0.02009771901,-0.0338360058056
2.366,0.020063911471,-0.0337790882973
2.367,0.0200301608015,-0.0337222665333
2.368,0.019996466906,-0.0336655403524
2.369,0.019962829689,-0.033608909594
2.37,0.0199292490551,-0.0335523740974
2.371,0.0198957249091,-0.0334959337025
2.372,0.019862257156,-0.0334395882492
2.373,0.019828845701,-0.0333833375779
2.374,0.0197954904493,-0.0333271815291
2.375,0.0197621913065,-0.0332711199437
2.376,0.019728948178,-0.0332151526627
2.377,0.0196957609698,-0.0331592795275
2.378,0.0196626295876,-0.0331035003797
2.379,0.0196295539377,-0.0330478150613
2.38,0.0195965339263,-0.0329922234144
2.381,0.0195635694597,-0.0329367252815
2.382,0.0195306604446,-0.0328813205051
2.383,0.0194978067877,-0.0328260089284
2.384,0.0194650083957,-0.0327707903944
2.385,0.0194322651759,-0.0327156647468
2.386,0.0193995770353,-0.0326606318292
2.387,0.0193669438814,-0.0326056914857
2.388,0.0193343656216,-0.0325508435605
2.389,0.0193018421635,-0.0324960878982
2.39,0.0192693734151,-0.0324414243436
2.391,0.0192369592842,-0.0323868527417
2.392,0.019204599679,-0.0323323729378
2.393,0.0191722945077,-0.0322779847776
2.394,0.0191400436789,-0.0322236881069
2.395,0.0191078471011,-0.0321694827718
2.396,0.019075704683,-0.0321153686186
2.397,0.0190436163335,-0.0320613454939
2.398,0.0190115819617,-0.0320074132447
2.399,0.0189796014768,-0.031953571718
2.4,0.0189476747881,-0.0318998207613
2.401,0.0189158018051,-0.0318461602223
2.402,0.0188839824375,-0.0317925899487
2.403,0.0188522165952,-0.0317391097887
2.404,0.018820504188,-0.0316857195909
2.405,0.0187888451261,-0.0316324192038
2.406,0.0187572393197,-0.0315792084764
2.407,0.0187256866793,-0.0315260872578
2.408,0.0186941871154,-0.0314730553975
2.409,0.0186627405387,-0.0314201127452
2.41,0.0186313468602,-0.0313672591508
2.411,0.0186000059908,-0.0313144944645
2.412,0.0185687178417,-0.0312618185367
2.413,0.0185374823242,-0.0312092312182
2.414,0.0185062993498,-0.0311567323598
2.415,0.01847516883,-0.0311043218129
2.416,0.0184440906768,-0.0310519994287
2.417,0.0184130648018,-0.0309997650591
2.418,0.0183820911174,-0.0309476185559
2.419,0.0183511695355,-0.0308955597714
2.42,0.0183202999686,-0.0308435885579
2.421,0.0182894823292,-0.0307917047683
2.422,0.01825871653,-0.0307399082554
2.423,0.0182280024837,-0.0306881988724
2.424,0.0181973401033,-0.0306365764728
2.425,0.0181667293018,-0.0305850409102
2.426,0.0181361699925,-0.0305335920386
2.427,0.0181056620889,-0.0304822297121
2.428,0.0180752055043,-0.0304309537851
2.429,0.0180448001525,-0.0303797641124
2.43,0.0180144459474,-0.0303286605488
2.431,0.0179841428028,-0.0302776429494
2.432,0.0179538906329,-0.0302267111697
2.433,0.0179236893519,-0.0301758650654
2.434,0.0178935388742,-0.0301251044922
2.435,0.0178634391144,-0.0300744293063
2.436,0.0178333899872,-0.030023839364
2.437,0.0178033914074,-0.0299733345221
2.438,0.0177734432898,-0.0299229146372
2.439,0.0177435455498,-0.0298725795666
2.44,0.0177136981025,-0.0298223291676
2.441,0.0176839008633,-0.0297721632976
2.442,0.0176541537478,-0.0297220818146
2.443,0.0176244566716,-0.0296720845765
2.444,0.0175948095506,-0.0296221714417
2.445,0.0175652123007,-0.0295723422686
2.446,0.0175356648381,-0.0295225969161
2.447,0.017506167079,-0.0294729352432
2.448,0.0174767189398,-0.029423357109
2.449,0.017447320337,-0.0293738623731
2.45,0.0174179711873,-0.0293244508951
2.451,0.0173886714075,-0.0292751225351
2.452,0.0173594209145,-0.0292258771532
2.453,0.0173302196256,-0.0291767146097
2.454,0.0173010674578,-0.0291276347655
2.455,0.0172719643285,-0.0290786374813
2.456,0.0172429101553,-0.0290297226182
2.457,0.0172139048558,-0.0289808900377
2.458,0.0171849483479,-0.0289321396013
2.459,0.0171560405493,-0.0288834711709
2.46,0.0171271813782,-0.0288348846084
2.461,0.0170983707528,-0.0287863797763
2.462,0.0170696085915,-0.0287379565369
2.463,0.0170408948126,-0.028689614753
2.464,0.0170122293349,-0.0286413542877
2.465,0.016983612077,-0.0285931750041
2.466,0.0169550429578,-0.0285450767656
2.467,0.0169265218965,-0.028497059436
2.468,0.016898048812,-0.0284491228792
2.469,0.0168696236238,-0.0284012669592
2.47,0.0168412462513,-0.0283534915404
2.471,0.016812916614,-0.0283057964874
2.472,0.0167846346316,-0.0282581816651
2.473,0.0167564002239,-0.0282106469383
2.474,0.016728213311,-0.0281631921726
2.475,0.016700073813,-0.0281158172332
2.476,0.01667198165,-0.028068521986
2.477,0.0166439367425,-0.0280213062968
2.478,0.0166159390109,-0.0279741700319
2.479,0.016587988376,-0.0279271130576
2.48,0.0165600847584,-0.0278801352406
2.481,0.0165322280792,-0.0278332364477
2.482,0.0165044182593,-0.027786416546
2.483,0.0164766552198,-0.0277396754028
2.484,0.0164489388822,-0.0276930128856
2.485,0.0164212691679,-0.027646428862
2.486,0.0163936459984,-0.0275999232002
2.487,0.0163660692954,-0.0275534957683
2.488,0.0163385389808,-0.0275071464346
2.489,0.0163110549766,-0.0274608750678
2.49,0.0162836172047,-0.0274146815368
2.491,0.0162562255876,-0.0273685657106
2.492,0.0162288800475,-0.0273225274585
2.493,0.0162015805069,-0.02727656665
2.494,0.0161743268884,-0.0272306831548
2.495,0.0161471191148,-0.027184876843
2.496,0.016119957109,-0.0271391475846
2.497,0.016092840794,-0.02709349525
2.498,0.0160657700929,-0.0270479197099
2.499,0.016038744929,-0.027002420835
2.5,0.0160117652257,-0.0269569984965
2.501,0.0159848309066,-0.0269116525655
2.502,0.0159579418952,-0.0268663829135
2.503,0.0159310981154,-0.0268211894122
2.504,0.015904299491,-0.0267760719335
2.505,0.0158775459462,-0.0267310303496
2.506,0.0158508374051,-0.0266860645327
2.507,0.0158241737919,-0.0266411743554
2.508,0.0157975550312,-0.0265963596905
2.509,0.0157709810474,-0.0265516204109
2.51,0.0157444517653,-0.0265069563899
2.511,0.0157179671096,-0.0264623675008
2.512,0.0156915270053,-0.0264178536173
2.513,0.0156651313774,-0.0263734146132
2.514,0.0156387801511,-0.0263290503625
2.515,0.0156124732518,-0.0262847607394
2.516,0.0155862106048,-0.0262405456186
2.517,0.0155599921358,-0.0261964048745
2.518,0.0155338177703,-0.0261523383821
2.519,0.0155076874343,-0.0261083460166
2.52,0.0154816010536,-0.0260644276531
2.521,0.0154555585544,-0.0260205831673
2.522,0.0154295598627,-0.0259768124348
2.523,0.0154036049049,-0.0259331153317
2.524,0.0153776936075,-0.0258894917339
2.525,0.015351825897,-0.025845941518
2.526,0.0153260017001,-0.0258024645604
2.527,0.0153002209435,-0.0257590607378
2.528,0.0152744835543,-0.0257157299274
2.529,0.0152487894594,-0.0256724720063
2.53,0.015223138586,-0.0256292868518
2.531,0.0151975308614,-0.0255861743416
2.532,0.0151719662131,-0.0255431343534
2.533,0.0151464445686,-0.0255001667653
2.534,0.0151209658555,-0.0254572714554
2.535,0.0150955300016,-0.0254144483023
2.536,0.0150701369349,-0.0253716971844
2.537,0.0150447865833,-0.0253290179807
2.538,0.015019478875,-0.0252864105702
2.539,0.0149942137383,-0.025243874832
2.54,0.0149689911015,-0.0252014106457
2.541,0.0149438108932,-0.0251590178909
2.542,0.0149186730419,-0.0251166964473
2.543,0.0148935774765,-0.0250744461952
2.544,0.0148685241259,-0.0250322670146
2.545,0.0148435129189,-0.024990158786
2.546,0.0148185437847,-0.0249481213902
2.547,0.0147936166525,-0.0249061547079
2.548,0.0147687314517,-0.0248642586202
2.549,0.0147438881118,-0.0248224330084
2.55,0.0147190865623,-0.0247806777538
2.551,0.0146943267329,-0.0247389927381
2.552,0.0146696085534,-0.0246973778433
2.553,0.0146449319538,-0.0246558329513
2.554,0.0146202968642,-0.0246143579443
2.555,0.0145957032147,-0.0245729527049
2.556,0.0145711509356,-0.0245316171156
2.557,0.0145466399573,-0.0244903510593
2.558,0.0145221702103,-0.024449154419
2.559,0.0144977416253,-0.024408027078
2.56,0.0144733541331,-0.0243669689197
2.561,0.0144490076645,-0.0243259798277
2.562,0.0144247021505,-0.0242850596858
2.563,0.0144004375222,-0.0242442083781
2.564,0.0143762137108,-0.0242034257887
2.565,0.0143520306477,-0.0241627118021
2.566,0.0143278882644,-0.0241220663028
2.567,0.0143037864923,-0.0240814891757
2.568,0.0142797252633,-0.0240409803057
2.569,0.014255704509,-0.0240005395781
2.57,0.0142317241614,-0.0239601668781
2.571,0.0142077841526,-0.0239198620914
2.572,0.0141838844147,-0.0238796251038
2.573,0.0141600248798,-0.0238394558011
2.574,0.0141362054805,-0.0237993540695
2.575,0.0141124261492,-0.0237593197953
2.576,0.0140886868185,-0.0237193528652
2.577,0.0140649874211,-0.0236794531657
2.578,0.0140413278898,-0.0236396205838
2.579,0.0140177081576,-0.0235998550066
2.58,0.0139941281575,-0.0235601563214
2.581,0.0139705878227,-0.0235205244157
2.582,0.0139470870864,-0.0234809591771
2.583,0.0139236258821,-0.0234414604935
2.584,0.0139002041433,-0.0234020282529
2.585,0.0138768218035,-0.0233626623435
2.586,0.0138534787965,-0.0233233626539
2.587,0.0138301750562,-0.0232841290725
2.588,0.0138069105164,-0.0232449614882
2.589,0.0137836851112,-0.02320585979
2.59,0.0137604987749,-0.023166823867
2.591,0.0137373514416,-0.0231278536086
2.592,0.0137142430458,-0.0230889489044
2.593,0.013691173522,-0.023050109644
2.594,0.0136681428047,-0.0230113357174
2.595,0.0136451508288,-0.0229726270146
2.596,0.013622197529,-0.022933983426
2.597,0.0135992828403,-0.022895404842
2.598,0.0135764066977,-0.0228568911533
2.599,0.0135535690364,-0.0228184422507
2.6,0.0135307697916,-0.0227800580253
2.601,0.0135080088988,-0.0227417383681
2.602,0.0134852862934,-0.0227034831707
2.603,0.013462601911,-0.0226652923246
2.604,0.0134399556873,-0.0226271657215
2.605,0.0134173475582,-0.0225891032534
2.606,0.0133947774595,-0.0225511048123
2.607,0.0133722453273,-0.0225131702907
2.608,0.0133497510976,-0.0224752995809
2.609,0.0133272947069,-0.0224374925756
2.61,0.0133048760913,-0.0223997491677
2.611,0.0132824951874,-0.0223620692502
2.612,0.0132601519317,-0.0223244527162
2.613,0.0132378462609,-0.0222868994592
2.614,0.0132155781117,-0.0222494093727
2.615,0.0131933474211,-0.0222119823504
2.616,0.013171154126,-0.0221746182864
2.617,0.0131489981636,-0.0221373170745
2.618,0.0131268794709,-0.0221000786092
2.619,0.0131047979855,-0.0220629027849
2.62,0.0130827536445,-0.0220257894962
2.621,0.0130607463857,-0.0219887386379
2.622,0.0130387761465,-0.0219517501051
2.623,0.0130168428647,-0.0219148237927
2.624,0.0129949464782,-0.0218779595963
2.625,0.0129730869248,-0.0218411574113
2.626,0.0129512641427,-0.0218044171333
2.627,0.01292947807,-0.0217677386583
2.628,0.0129077286448,-0.0217311218823
2.629,0.0128860158057,-0.0216945667015
2.63,0.0128643394909,-0.0216580730123
2.631,0.0128426996392,-0.0216216407113
2.632,0.0128210961891,-0.0215852696951
2.633,0.0127995290794,-0.0215489598607
2.634,0.012777998249,-0.0215127111053
2.635,0.0127565036369,-0.0214765233259
2.636,0.0127350451821,-0.0214403964201
2.637,0.0127136228238,-0.0214043302855
2.638,0.0126922365013,-0.0213683248198
2.639,0.0126708861539,-0.021332379921
2.64,0.0126495717213,-0.0212964954872
2.641,0.0126282931429,-0.0212606714166
2.642,0.0126070503584,-0.0212249076079
2.643,0.0125858433076,-0.0211892039595
2.644,0.0125646719304,-0.0211535603702
2.645,0.0125435361669,-0.0211179767392
2.646,0.012522435957,-0.0210824529654
2.647,0.012501371241,-0.0210469889482
2.648,0.0124803419592,-0.0210115845871
2.649,0.012459348052,-0.0209762397818
2.65,0.0124383894598,-0.0209409544319
2.651,0.0124174661233,-0.0209057284376
2.652,0.0123965779832,-0.020870561699
2.653,0.0123757249802,-0.0208354541165
2.654,0.0123549070553,-0.0208004055904
2.655,0.0123341241494,-0.0207654160214
2.656,0.0123133762036,-0.0207304853105
2.657,0.0122926631592,-0.0206956133585
2.658,0.0122719849573,-0.0206608000667
2.659,0.0122513415395,-0.0206260453363
2.66,0.0122307328472,-0.0205913490689
2.661,0.0122101588219,-0.0205567111661
2.662,0.0121896194054,-0.0205221315297
2.663,0.0121691145395,-0.0204876100617
2.664,0.012148644166,-0.0204531466643
2.665,0.0121282082268,-0.0204187412397
2.666,0.0121078066642,-0.0203843936905
2.667,0.0120874394202,-0.0203501039194
2.668,0.0120671064371,-0.020315871829
2.669,0.0120468076573,-0.0202816973224
2.67,0.0120265430233,-0.0202475803028
2.671,0.0120063124776,-0.0202135206733
2.672,0.0119861159629,-0.0201795183376
2.673,0.0119659534219,-0.0201455731991
2.674,0.0119458247974,-0.0201116851617
2.675,0.0119257300325,-0.0200778541294
2.676,0.0119056690702,-0.0200440800062
2.677,0.0118856418536,-0.0200103626964
2.678,0.0118656483259,-0.0199767021045
2.679,0.0118456884305,-0.0199430981349
2.68,0.0118257621108,-0.0199095506926
2.681,0.0118058693103,-0.0198760596824
2.682,0.0117860099726,-0.0198426250093
2.683,0.0117661840415,-0.0198092465787
2.684,0.0117463914608,-0.0197759242958
2.685,0.0117266321743,-0.0197426580663
2.686,0.011706906126,-0.0197094477959
2.687,0.01168721326,-0.0196762933903
2.688,0.0116675535206,-0.0196431947558
2.689,0.011647926852,-0.0196101517983
2.69,0.0116283331985,-0.0195771644243
2.691,0.0116087725046,-0.0195442325403
2.692,0.0115892447149,-0.019511356053
2.693,0.0115697497741,-0.0194785348691
2.694,0.0115502876268,-0.0194457688956
2.695,0.0115308582179,-0.0194130580396
2.696,0.0115114614924,-0.0193804022085
2.697,0.0114920973952,-0.0193478013096
2.698,0.0114727658715,-0.0193152552506
2.699,0.0114534668665,-0.0192827639392
2.7,0.0114342003254,-0.0192503272834
2.701,0.0114149661937,-0.0192179451911
2.702,0.0113957644169,-0.0191856175706
2.703,0.0113765949404,-0.0191533443303
2.704,0.0113574577101,-0.0191211253786
2.705,0.0113383526716,-0.0190889606244
2.706,0.0113192797708,-0.0190568499763
2.707,0.0113002389536,-0.0190247933434
2.708,0.0112812301661,-0.0189927906349
2.709,0.0112622533544,-0.0189608417599
2.71,0.0112433084647,-0.018928946628
2.711,0.0112243954433,-0.0188971051488
2.712,0.0112055142366,-0.018865317232
2.713,0.011186664791,-0.0188335827874
2.714,0.0111678470532,-0.0188019017252
2.715,0.0111490609698,-0.0187702739556
2.716,0.0111303064875,-0.0187386993889
2.717,0.0111115835533,-0.0187071779355
2.718,0.011092892114,-0.0186757095063
2.719,0.0110742321166,-0.0186442940119
2.72,0.0110556035084,-0.0186129313633
2.721,0.0110370062363,-0.0185816214717
2.722,0.0110184402479,-0.0185503642483
2.723,0.0109999054903,-0.0185191596044
2.724,0.0109814019112,-0.0184880074517
2.725,0.0109629294579,-0.0184569077018
2.726,0.0109444880783,-0.0184258602666
2.727,0.01092607772,-0.0183948650582
2.728,0.0109076983308,-0.0183639219885
2.729,0.0108893498587,-0.01833303097
2.73,0.0108710322516,-0.0183021919151
2.731,0.0108527454576,-0.0182714047363
2.732,0.0108344894248,-0.0182406693464
2.733,0.0108162641016,-0.0182099856583
2.734,0.0107980694363,-0.018179353585
2.735,0.0107799053773,-0.0181487730397
2.736,0.0107617718731,-0.0181182439357
2.737,0.0107436688723,-0.0180877661865
2.738,0.0107255963236,-0.0180573397057
2.739,0.0107075541758,-0.018026964407
2.74,0.0106895423778,-0.0179966402044
2.741,0.0106715608784,-0.0179663670119
2.742,0.0106536096268,-0.0179361447437
2.743,0.010635688572,-0.0179059733141
2.744,0.0106177976632,-0.0178758526376
2.745,0.0105999368498,-0.0178457826289
2.746,0.0105821060811,-0.0178157632026
2.747,0.0105643053066,-0.0177857942738
2.748,0.0105465344758,-0.0177558757575
2.749,0.0105287935383,-0.0177260075688
2.75,0.0105110824439,-0.0176961896231
2.751,0.0104934011423,-0.017666421836
2.752,0.0104757495835,-0.0176367041229
2.753,0.0104581277174,-0.0176070363998
2.754,0.0104405354941,-0.0175774185824
2.755,0.0104229728636,-0.0175478505869
2.756,0.0104054397763,-0.0175183323294
2.757,0.0103879361824,-0.0174888637263
2.758,0.0103704620323,-0.0174594446941
2.759,0.0103530172765,-0.0174300751493
2.76,0.0103356018656,-0.0174007550087
2.761,0.0103182157501,-0.0173714841893
2.762,0.0103008588808,-0.0173422626079
2.763,0.0102835312085,-0.0173130901819
2.764,0.0102662326841,-0.0172839668286
2.765,0.0102489632585,-0.0172548924653
2.766,0.0102317228828,-0.0172258670097
2.767,0.0102145115082,-0.0171968903795
2.768,0.0101973290858,-0.0171679624925
2.769,0.010180175567,-0.0171390832668
2.77,0.0101630509031,-0.0171102526206
2.771,0.0101459550456,-0.0170814704721
2.772,0.010128887946,-0.0170527367396
2.773,0.010111849556,-0.0170240513419
2.774,0.0100948398272,-0.0169954141975
2.775,0.0100778587115,-0.0169668252254
2.776,0.0100609061608,-0.0169382843444
2.777,0.0100439821268,-0.0169097914736
2.778,0.0100270865618,-0.0168813465324
2.779,0.0100102194178,-0.0168529494401
2.78,0.00999338064703,-0.0168246001161
2.781,0.00997657020171,-0.0167962984803
2.782,0.0099597880342,-0.0167680444522
2.783,0.00994303409696,-0.0167398379519
2.784,0.00992630834248,-0.0167116788993
2.785,0.00990961072337,-0.0166835672148
2.786,0.00989294119229,-0.0166555028185
2.787,0.009876299702,-0.016627485631
2.788,0.00985968620532,-0.0165995155728
2.789,0.00984310065517,-0.0165715925647
2.79,0.00982654300453,-0.0165437165274
2.791,0.00981001320648,-0.0165158873821
2.792,0.00979351121417,-0.0164881050498
2.793,0.00977703698081,-0.0164603694518
2.794,0.00976059045971,-0.0164326805095
2.795,0.00974417160426,-0.0164050381443
2.796,0.00972778036792,-0.0163774422779
2.797,0.00971141670423,-0.0163498928322
2.798,0.00969508056681,-0.0163223897289
2.799,0.00967877190935,-0.0162949328903
2.8,0.00966249068563,-0.0162675222383
2.801,0.00964623684951,-0.0162401576955
2.802,0.0096300103549,-0.0162128391841
2.803,0.00961381115582,-0.0161855666267
2.804,0.00959763920635,-0.0161583399461
2.805,0.00958149446066,-0.0161311590651
2.806,0.00956537687298,-0.0161040239067
2.807,0.00954928639763,-0.0160769343938
2.808,0.009533222989,-0.0160498904498
2.809,0.00951718660157,-0.016022891998
2.81,0.00950117718987,-0.0159959389618
2.811,0.00948519470853,-0.0159690312649
2.812,0.00946923911225,-0.015942168831
2.813,0.00945331035581,-0.015915351584
2.814,0.00943740839405,-0.0158885794478
2.815,0.0094215331819,-0.0158618523466
2.816,0.00940568467437,-0.0158351702046
2.817,0.00938986282653,-0.0158085329461
2.818,0.00937406759354,-0.0157819404958
2.819,0.00935829893063,-0.0157553927781
2.82,0.0093425567931,-0.0157288897179
2.821,0.00932684113633,-0.01570243124
2.822,0.00931115191578,-0.0156760172695
2.823,0.00929548908698,-0.0156496477315
2.824,0.00927985260553,-0.0156233225511
2.825,0.00926424242712,-0.0155970416539
2.826,0.00924865850749,-0.0155708049653
2.827,0.00923310080248,-0.015544612411
2.828,0.00921756926798,-0.0155184639167
2.829,0.00920206385998,-0.0154923594083
2.83,0.00918658453453,-0.0154662988118
2.831,0.00917113124774,-0.0154402820533
2.832,0.00915570395583,-0.0154143090591
2.833,0.00914030261506,-0.0153883797556
2.834,0.00912492718178,-0.0153624940693
2.835,0.00910957761241,-0.0153366519268
2.836,0.00909425386344,-0.0153108532549
2.837,0.00907895589143,-0.0152850979804
2.838,0.00906368365304,-0.0152593860304
2.839,0.00904843710496,-0.0152337173319
2.84,0.00903321620398,-0.0152080918122
2.841,0.00901802090696,-0.0151825093987
2.842,0.00900285117084,-0.0151569700189
2.843,0.0089877069526,-0.0151314736003
2.844,0.00897258820934,-0.0151060200708
2.845,0.00895749489819,-0.0150806093581
2.846,0.00894242697638,-0.0150552413902
2.847,0.00892738440119,-0.0150299160953
2.848,0.00891236712998,-0.0150046334015
2.849,0.00889737512021,-0.0149793932372
2.85,0.00888240832936,-0.0149541955308
2.851,0.00886746671502,-0.014929040211
2.852,0.00885255023483,-0.0149039272064
2.853,0.00883765884652,-0.0148788564458
2.854,0.00882279250788,-0.0148538278582
2.855,0.00880795117677,-0.0148288413727
2.856,0.00879313481113,-0.0148038969184
2.857,0.00877834336895,-0.0147789944245
2.858,0.00876357680831,-0.0147541338206
2.859,0.00874883508737,-0.0147293150362
2.86,0.00873411816432,-0.0147045380009
2.861,0.00871942599747,-0.0146798026445
2.862,0.00870475854517,-0.0146551088969
2.863,0.00869011576583,-0.014630456688
2.864,0.00867549761797,-0.0146058459481
2.865,0.00866090406014,-0.0145812766073
2.866,0.00864633505098,-0.014556748596
2.867,0.00863179054919,-0.0145322618447
2.868,0.00861727051356,-0.014507816284
2.869,0.00860277490292,-0.0144834118446
2.87,0.00858830367618,-0.0144590484573
2.871,0.00857385679234,-0.0144347260531
2.872,0.00855943421044,-0.014410444563
2.873,0.0085450358896,-0.0143862039182
2.874,0.00853066178901,-0.01436200405
2.875,0.00851631186793,-0.0143378448898
2.876,0.00850198608568,-0.0143137263692
2.877,0.00848768440167,-0.0142896484197
2.878,0.00847340677534,-0.0142656109731
2.879,0.00845915316624,-0.0142416139613
2.88,0.00844492353397,-0.0142176573163
2.881,0.00843071783818,-0.0141937409701
2.882,0.00841653603861,-0.014169864855
2.883,0.00840237809508,-0.0141460289033
2.884,0.00838824396744,-0.0141222330474
2.885,0.00837413361564,-0.0140984772199
2.886,0.00836004699968,-0.0140747613535
2.887,0.00834598407964,-0.0140510853809
2.888,0.00833194481565,-0.0140274492351
2.889,0.00831792916791,-0.0140038528489
2.89,0.00830393709672,-0.0139802961557
2.891,0.00828996856239,-0.0139567790885
2.892,0.00827602352535,-0.0139333015807
2.893,0.00826210194607,-0.0139098635658
2.894,0.00824820378508,-0.0138864649774
2.895,0.00823432900299,-0.013863105749
2.896,0.00822047756048,-0.0138397858146
2.897,0.00820664941829,-0.013816505108
2.898,0.00819284453721,-0.0137932635632
2.899,0.00817906287813,-0.0137700611144
2.9,0.00816530440197,-0.0137468976958
2.901,0.00815156906975,-0.0137237732417
2.902,0.00813785684252,-0.0137006876866
2.903,0.00812416768143,-0.013677640965
2.904,0.00811050154767,-0.0136546330117
2.905,0.00809685840251,-0.0136316637613
2.906,0.00808323820727,-0.0136087331489
2.907,0.00806964092335,-0.0135858411094
2.908,0.00805606651222,-0.0135629875779
2.909,0.00804251493538,-0.0135401724897
2.91,0.00802898615444,-0.01351739578
2.911,0.00801548013105,-0.0134946573844
2.912,0.00800199682692,-0.0134719572384
2.913,0.00798853620385,-0.0134492952776
2.914,0.00797509822366,-0.0134266714378
2.915,0.00796168284828,-0.0134040856548
2.916,0.00794829003969,-0.0133815378647
2.917,0.00793491975991,-0.0133590280036
2.918,0.00792157197106,-0.0133365560076
2.919,0.0079082466353,-0.013314121813
2.92,0.00789494371485,-0.0132917253564
2.921,0.00788166317203,-0.013269366574
2.922,0.00786840496917,-0.0132470454027
2.923,0.0078551690687,-0.0132247617792
2.924,0.00784195543312,-0.0132025156402
2.925,0.00782876402495,-0.0131803069227
2.926,0.00781559480682,-0.0131581355638
2.927,0.00780244774139,-0.0131360015007
2.928,0.0077893227914,-0.0131139046705
2.929,0.00777621991966,-0.0130918450107
2.93,0.00776313908901,-0.0130698224587
2.931,0.00775008026239,-0.0130478369521
2.932,0.00773704340278,-0.0130258884286
2.933,0.00772402847323,-0.013003976826
2.934,0.00771103543684,-0.0129821020822
2.935,0.0076980642568,-0.0129602641352
2.936,0.00768511489633,-0.012938462923
2.937,0.00767218731873,-0.012916698384
2.938,0.00765928148736,-0.0128949704563
2.939,0.00764639736563,-0.0128732790784
2.94,0.00763353491704,-0.0128516241889
2.941,0.00762069410511,-0.0128300057262
2.942,0.00760787489346,-0.0128084236293
2.943,0.00759507724575,-0.0127868778369
2.944,0.00758230112571,-0.0127653682879
2.945,0.00756954649712,-0.0127438949213
2.946,0.00755681332383,-0.0127224576764
2.947,0.00754410156974,-0.0127010564923
2.948,0.00753141119884,-0.0126796913083
2.949,0.00751874217515,-0.012658362064
2.95,0.00750609446275,-0.0126370686988
2.951,0.00749346802581,-0.0126158111524
2.952,0.00748086282853,-0.0125945893646
2.953,0.00746827883518,-0.0125734032752
2.954,0.0074557160101,-0.0125522528241
2.955,0.00744317431767,-0.0125311379515
2.956,0.00743065372236,-0.0125100585974
2.957,0.00741815418866,-0.0124890147021
2.958,0.00740567568115,-0.0124680062059
2.959,0.00739321816447,-0.0124470330494
2.96,0.00738078160329,-0.012426095173
2.961,0.00736836596238,-0.0124051925174
2.962,0.00735597120654,-0.0123843250234
2.963,0.00734359730063,-0.0123634926319
2.964,0.00733124420959,-0.0123426952837
2.965,0.0073189118984,-0.0123219329199
2.966,0.00730660033211,-0.0123012054817
2.967,0.00729430947582,-0.0122805129104
2.968,0.00728203929469,-0.0122598551472
2.969,0.00726978975394,-0.0122392321336
2.97,0.00725756081886,-0.0122186438112
2.971,0.00724535245477,-0.0121980901216
2.972,0.00723316462709,-0.0121775710066
2.973,0.00722099730126,-0.0121570864079
2.974,0.00720885044279,-0.0121366362676
2.975,0.00719672401725,-0.0121162205277
2.976,0.00718461799028,-0.0120958391302
2.977,0.00717253232756,-0.0120754920175
2.978,0.00716046699484,-0.0120551791319
2.979,0.00714842195791,-0.0120349004157
2.98,0.00713639718264,-0.0120146558115
2.981,0.00712439263494,-0.011994445262
2.982,0.00711240828078,-0.0119742687098
2.983,0.0071004440862,-0.0119541260977
2.984,0.00708850001729,-0.0119340173688
2.985,0.00707657604019,-0.0119139424658
2.986,0.0070646721211,-0.011893901332
2.987,0.00705278822629,-0.0118738939106
2.988,0.00704092432206,-0.0118539201448
2.989,0.0070290803748,-0.0118339799781
2.99,0.00701725635093,-0.0118140733538
2.991,0.00700545221693,-0.0117942002157
2.992,0.00699366793935,-0.0117743605073
2.993,0.00698190348479,-0.0117545541724
2.994,0.0069701588199,-0.0117347811549
2.995,0.00695843391139,-0.0117150413988
2.996,0.00694672872604,-0.011695334848
2.997,0.00693504323065,-0.0116756614468
2.998,0.00692337739211,-0.0116560211394
2.999,0.00691173117736,-0.01163641387
3,0.00690010455338,-0.0116168395832
3.001,0.00688849748721,-0.0115972982234
3.002,0.00687690994597,-0.0115777897353
3.003,0.00686534189681,-0.0115583140635
3.004,0.00685379330693,-0.0115388711529
3.005,0.0068422641436,-0.0115194609483
3.006,0.00683075437414,-0.0115000833948
3.007,0.00681926396594,-0.0114807384373
3.008,0.00680779288642,-0.0114614260212
3.009,0.00679634110307,-0.0114421460916
3.01,0.00678490858343,-0.0114228985939
3.011,0.00677349529509,-0.0114036834735
3.012,0.00676210120571,-0.0113845006759
3.013,0.00675072628298,-0.0113653501469
3.014,0.00673937049468,-0.0113462318321
3.015,0.0067280338086,-0.0113271456773
3.016,0.00671671619262,-0.0113080916284
