t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u59,u60,u61,u62,u63,u64,u65,u66,u67,u68,u69,u70,u71,u72,u73,u74,u75,u76,u77,u78,u79,u80,u81,u82,u83,u84,u85,u86,u87,u88,u89,u90,u91,u92,u93,u94,u95,u96,u97,u98,u99,u100,u101,u102,u103,u104,u105,u106,u107,u108,u109,u110,u111,u112,u113,u114,u115,u116,u117,u118,u119,u120,u121,u122,u123,u124,u125,u126,u127,u128,u129,u130,u131,u132,u133,u134,u135,u136,u137,u138,u139,u140,u141,u142,u143,u144,u145,u146,u147,u148,u149,u150,u151,u152,u153,u154,u155,u156,u157,u158,u159,u160,u161,u162,u163,u164,u165,u166,u167,u168,u169,u170,u171,u172,u173,u174,u175,u176,u177,u178,u179,u180,u181,u182,u183,u184,u185,u186,u187,u188,u189,u190,u191,u192,u193,u194,u195,u196,u197,u198,u199,u200
0,0,2.28401765799e-11,3.73757132794e-11,6.08566510552e-11,9.85950557599e-11,1.58939100945e-10,2.54938188039e-10,4.06881145066e-10,6.46143177311e-10,1.02098294716e-09,1.60522805519e-09,2.51121283327e-09,3.90893843426e-09,6.05428228248e-09,9.33028757451e-09,1.43072419186e-08,2.18295779513e-08,3.3140822709e-08,5.00621802077e-08,7.52462325764e-08,1.12535174719e-07,1.67463570314e-07,2.47959601805e-07,3.65317134121e-07,5.35534780279e-07,7.8114894083e-07,1.13372713875e-06,1.6372378072e-06,2.35257520001e-06,3.36359572483e-06,4.78511739213e-06,6.7734499977e-06,9.54016287308e-06,1.33699621208e-05,1.86437423315e-05,2.58681002227e-05,3.57128496416e-05,4.90583574562e-05,6.70548243028e-05,9.11959563623e-05,0.000123409804087,0.000166169866607,0.000222629856919,0.000296785767793,0.000393669040655,0.000519574682155,0.000682328052756,0.000891593719995,0.0011592291739,0.00149968528933,0.00193045413623,0.00247256303587,0.00315111159844,0.00399584583008,0.00504176025969,0.00632971542749,0.00790705405159,0.00982819483538,0.0121551783299,0.0149581347006,0.0183156388887,0.022314914777,0.0270518468664,0.0326307559929,0.039163895099,0.046770622384,0.0555762126115,0.0657102732275,0.0773047404433,0.0904914416637,0.105399224562,0.12215066954,0.140858420921,0.161621192465,0.184519523993,0.209611387151,0.236927758682,0.266468297814,0.29819727943,0.332039945345,0.367879441171,0.405554505063,0.444858066223,0.485536895154,0.527292424043,0.569782824731,0.612626394184,0.655406254327,0.697676326071,0.738968488259,0.778800783071,0.816686482598,0.852143788966,0.884705904943,0.913931185271,0.939413062813,0.960789439152,0.977751237193,0.990049833749,0.997503122397,1,0.997503122397,0.990049833749,0.977751237193,0.960789439152,0.939413062813,0.913931185271,0.884705904943,0.852143788966,0.816686482598,0.778800783071,0.738968488259,0.697676326071,0.655406254327,0.612626394184,0.569782824731,0.527292424043,0.485536895154,0.444858066223,0.405554505063,0.367879441171,0.332039945345,0.29819727943,0.266468297814,0.236927758682,0.209611387151,0.184519523993,0.161621192465,0.140858420921,0.12215066954,0.105399224562,0.0904914416637,0.0773047404433,0.0657102732275,0.0555762126115,0.046770622384,0.039163895099,0.0326307559929,0.0270518468664,0.022314914777,0.0183156388887,0.0149581347006,0.0121551783299,0.00982819483538,0.00790705405159,0.00632971542749,0.00504176025969,0.00399584583008,0.00315111159844,0.00247256303587,0.00193045413623,0.00149968528933,0.0011592291739,0.000891593719995,0.000682328052756,0.000519574682155,0.000393669040655,0.000296785767793,0.000222629856919,0.000166169866607,0.000123409804087,9.11959563623e-05,6.70548243028e-05,4.90583574562e-05,3.57128496416e-05,2.58681002227e-05,1.86437423315e-05,1.33699621208e-05,9.54016287308e-06,6.7734499977e-06,4.78511739213e-06,3.36359572483e-06,2.35257520001e-06,1.6372378072e-06,1.13372713875e-06,7.8114894083e-07,5.35534780279e-07,3.65317134121e-07,2.47959601805e-07,1.67463570314e-07,1.12535174719e-07,7.52462325764e-08,5.00621802077e-08,3.3140822709e-08,2.18295779513e-08,1.43072419186e-08,9.3302875745e-09,6.05428228248e-09,3.90893843426e-09,2.51121283327e-09,1.60522805519e-09,1.02098294716e-09,6.46143177311e-10,4.06881145066e-10,2.54938188039e-10,1.58939100945e-10,9.85950557599e-11,6.08566510552e-11,3.73757132794e-11,2.28401765799e-11,1.3887943865e-11
0.0025,0,3.01079449297e-11,4.43641228579e-11,6.95226296608e-11,1.10376618998e-10,1.75670018036e-10,2.79255074027e-10,4.4268252063e-10,6.99228293027e-10,1.09997552831e-09,1.72291871985e-09,2.68650509307e-09,4.16965694293e-09,6.44120435767e-09,9.90289911673e-09,1.5151908847e-08,2.30710798324e-08,3.49585362215e-08,5.27126512845e-08,7.90944681056e-08,1.18097754804e-07,1.75467674848e-07,2.59423312963e-07,3.81657979739e-07,5.58715490197e-07,8.13871873757e-07,1.1796918801e-06,1.70148011848e-06,2.44190989299e-06,3.48719120176e-06,4.95523557897e-06,7.00639220613e-06,9.85746971714e-06,1.37999238726e-05,1.92232848259e-05,2.66451202997e-05,3.67490826935e-05,5.04328673133e-05,6.88682116515e-05,9.35753851489e-05,0.000126514944725,0.000170199848877,0.000227831312662,0.000303462022149,0.000402190478919,0.000530390275609,0.000695977969513,0.000908722874754,0.00118060148287,0.00152619829343,0.00196315353815,0.00251265656662,0.00319998149068,0.00405505903364,0.00511307539608,0.00641508535425,0.00800862280316,0.00994828763709,0.0122962833587,0.0151228753014,0.0185067350641,0.0225351329583,0.0273039372596,0.0329173771712,0.0394875259968,0.0471334624177,0.0559800713103,0.0661564514738,0.0777939061813,0.0910235036923,0.105973208753,0.122764602466,0.141509226389,0.162304606787,0.185230035937,0.21034220836,0.237670829894,0.26721433545,0.298935866041,0.332759665993,0.368568066187,0.406199217729,0.445445731916,0.486054366402,0.527726873926,0.570122099187,0.612859372175,0.655523203583,0.697669241392,0.738831399103,0.778530017568,0.816280876083,0.851604826755,0.884037791182,0.913140832335,0.938509998707,0.959785633574,0.97666085021,0.988888894235,0.996289146318,0.998751561199,0.996239390512,0.988790095289,0.976514416447,0.959593635505,0.938275120241,0.912866308259,0.883727332956,0.851262539002,0.815911166405,0.778137502445,0.738420808674,0.697245325838,0.655090643661,0.612422696178,0.569685608292,0.527294577489,0.485629928353,0.44503242895,0.40579990958,0.368185177855,0.332395181414,0.298591332374,0.266890876889,0.237369169714,0.210062697775,0.18497268826,0.162069135408,0.141295085097,0.122571026768,0.105799256951,0.0908680966554,0.0776558649133,0.06603453178,0.0558729950391,0.047039944939,0.0394062997423,0.03284721121,0.0272436530075,0.022483616223,0.0184629447065,0.0150858488525,0.0122651399647,0.00992222872237,0.00798693084254,0.00639712112985,0.00509827409219,0.0040429254907,0.00319008490288,0.00250462486861,0.0019566676865,0.00152098660968,0.00117643418868,0.000905406916465,0.000693352199906,0.000528321035379,0.000400567599298,0.000302195252902,0.00022684716633,0.000169438842183,0.000125929211051,9.31266275459e-05,6.85259634472e-05,5.01730267009e-05,3.65526882387e-05,2.64973358208e-05,1.91125642545e-05,1.37173292486e-05,9.7961182279e-06,6.96101097421e-06,4.92180563512e-06,3.46266466221e-06,2.42398674185e-06,1.68843314716e-06,1.17023024364e-06,8.0703538966e-07,5.53793238697e-07,3.78125982951e-07,2.56897092792e-07,1.73666339027e-07,1.16816958446e-07,7.81861663535e-08,5.20700168237e-08,3.45047817655e-08,2.27512160282e-08,1.49266964078e-08,9.74443214983e-09,6.32969985047e-09,4.09113146755e-09,2.63110080305e-09,1.6837021439e-09,1.072078935e-09,6.7923799999e-10,4.28204171656e-10,2.68604642579e-10,1.67652421509e-10,1.04121360714e-10,6.43433282665e-11,3.95640629494e-11,2.42064953281e-11,0
0.005,0,4.45038022436e-11,5.90049502464e-11,8.76135202451e-11,1.34902246435e-10,2.10417772117e-10,3.2965807861e-10,5.16762521179e-10,8.08904180955e-10,1.26295294372e-09,1.96543341906e-09,3.04729640892e-09,4.70569724416e-09,7.23591792612e-09,1.10778876962e-08,1.68835857678e-08,2.56141316172e-08,3.8678819865e-08,5.81330468548e-08,8.69584014136e-08,1.29456658309e-07,1.91800656022e-07,2.82799852934e-07,4.14957712117e-07,6.05923146453e-07,8.80470476277e-07,1.27318337412e-06,1.83207001762e-06,2.62340131849e-06,3.73814404654e-06,5.30045850334e-06,7.47884878179e-06,1.05006951885e-05,1.46710654686e-05,2.03968959242e-05,2.82178563772e-05,3.88454639895e-05,5.32122882416e-05,7.25333886441e-05,9.83824407954e-05,0.000132785324405,0.000178334253786,0.000238325807052,0.000316926429408,0.000419369117239,0.000552184996092,0.000723473344533,0.000943213239878,0.00122361936026,0.0015795435186,0.00202892217737,0.00259326845338,0.00329820493412,0.00417403096992,0.00525631497918,0.00658649873283,0.00821249662545,0.0101892686895,0.0125793416999,0.0154532483305,0.0188898501792,0.0229765068488,0.0278090504434,0.0334915231524,0.0401356353764,0.047859903436,0.0567884296036,0.0670492932624,0.0787725306063,0.0920876915306,0.107120976174,0.123991969767,0.142810012657,0.163670262096,0.186649522893,0.211801944493,0.239154701476,0.268703791801,0.300410101181,0.334195891765,0.369941877638,0.407485047802,0.446617388503,0.487085640675,0.528592204829,0.570797275276,0.613322248796,0.655754410961,0.697652857699,0.738555562148,0.777987449513,0.815469297577,0.850527240035,0.882702615973,0.911561883596,0.936706301201,0.957781074613,0.974483678478,0.986571078919,0.993865616663,0.996259351616,0.993716720398,0.986275415399,0.974045454982,0.957206476892,0.936003347949,0.910740239975,0.881773372265,0.84950266251,0.814362559397,0.776812349916,0.737326242236,0.696383520938,0.654459055984,0.612014421326,0.569489844996,0.52729717187,0.485813975164,0.445378905289,0.406288317203,0.368794171842,0.333103165397,0.299377003575,0.267733707751,0.238249816613,0.210963331042,0.185877241371,0.162963474452,0.142167102525,0.123410665759,0.106598474548,0.0916207750222,0.0783576807687,0.0666827941865,0.0564664614649,0.0475786248397,0.0398912539676,0.0332803543987,0.0276275648745,0.0228213663452,0.018757934141,0.0153416707305,0.0124854601303,0.0101106865634,0.00814705969681,0.0065322870583,0.00521163137681,0.00413738693502,0.00326830486493,0.00256899292242,0.002009310866,0.00156377831667,0.00121100802404,0.000933173902193,0.000715520082659,0.000545914587487,0.0004144490493,0.000313084178073,0.000235339358735,0.000176023814982,0.000131006142087,9.70186431035e-05,7.14927480087e-05,5.2421806751e-05,3.82476823546e-05,2.77677922016e-05,2.00595233197e-05,1.44192555972e-05,1.03135454794e-05,7.34033690777e-06,5.19836534273e-06,3.66319758073e-06,2.56860054023e-06,1.79215437307e-06,1.24421898483e-06,8.59529389951e-07,5.90836174603e-07,4.04125078339e-07,2.75046955457e-07,1.8626880839e-07,1.25520777944e-07,8.4165331294e-08,5.61555801558e-08,3.72816051456e-08,2.46285149749e-08,1.61891380026e-08,1.05889046119e-08,6.89160050895e-09,4.46304058064e-09,2.87596234384e-09,1.84406875062e-09,1.17655574768e-09,7.46946220742e-10,4.71853864567e-10,2.96597161556e-10,1.8551015614e-10,1.15454150953e-10,7.14977717558e-11,4.4057159224e-11,2.33108785528e-11,0
0.0075,0,6.61502335589e-11,8.25613478841e-11,1.1669922456e-10,1.74159839487e-10,2.65834513009e-10,4.09791481755e-10,6.34217758256e-10,9.82375295334e-10,1.52016409944e-09,2.34740233352e-09,3.61450090941e-09,5.54695545535e-09,8.48111089069e-09,1.2916088134e-08,1.95887453651e-08,2.95812695343e-08,4.44747075357e-08,6.65667740611e-08,9.91790288775e-08,1.47087525202e-07,2.17122951216e-07,3.19001934109e-07,4.66471547996e-07,6.78875367874e-07,9.83283073078e-07,1.41736830014e-06,2.03327309911e-06,2.90276411891e-06,4.12406790269e-06,5.83087292258e-06,8.20410678213e-06,1.1487240821e-05,1.60060433261e-05,2.21938982785e-05,3.06240297307e-05,4.20502218889e-05,5.745789932e-05,7.81277256302e-05,0.000105714184664,0.00014234191436,0.000190722854195,0.000254297522142,0.000337403930421,0.000445477749716,0.000585287301901,0.000765206759779,0.000995530512409,0.00128883096734,0.00166036105672,0.00212850134558,0.00271524986562,0.00344675058611,0.0043538537677,0.00547269833061,0.00684530283545,0.00852014778505,0.0105527278078,0.0130060480136,0.0159510346069,0.01946682591,0.0236409065699,0.028569045165,0.0343549940319,0.0411099102005,0.0489514581898,0.0580025593523,0.0683897586999,0.0802411888612,0.093684122058,0.108842114683,0.125831765014,0.144759122411,0.165715805554,0.188774907086,0.213986781734,0.241374833523,0.270931434083,0.302614117198,0.336342203627,0.371994013775,0.409404823321,0.448365707692,0.48862340504,0.529881304075,0.571801633145,0.614008890995,0.656094518817,0.697622768976,0.738137679887,0.777171020898,0.814251027809,0.848911710919,0.880702485307,0.909197849175,0.934006822097,0.954781851853,0.971226906931,0.983104491649,0.990241351645,0.99253267825,0.989944669126,0.982515357769,0.970353683422,0.953636833193,0.932605947001,0.907560330871,0.878850372611,0.84686939413,0.812044704897,0.774828140299,0.735686376382,0.695091308725,0.653510768581,0.611399825067,0.569192889567,0.527296799429,0.486085014651,0.445893015512,0.40701494321,0.369701481492,0.334158936634,0.300549437469,0.268992147536,0.239565358499,0.212309318134,0.187229637359,0.164301118664,0.143471852164,0.12466743469,0.10779518066,0.0927482100623,0.0794093175176,0.0676545461497,0.0573564098079,0.04838672635,0.0406190424334,0.0339306461039,0.0282041770481,0.0233288554754,0.0192013591746,0.0157263844032,0.0128169300751,0.0103943464634,0.00838818960897,0.0067359211427,0.00538249061499,0.00427983399521,0.00338631804466,0.00266615604171,0.0020888160646,0.00162843889439,0.00126327872379,0.000975176342681,0.000749071378784,0.000572557530401,0.000435482540387,0.000329592909703,0.000248222002374,0.000186019209557,0.000138717171019,0.000102933647531,7.60044487511e-05,5.58438016519e-05,4.08286526921e-05,2.97035960834e-05,2.1503379457e-05,1.54902315598e-05,1.11035640123e-05,7.91990525847e-06,5.62121844326e-06,3.97002849424e-06,2.7900325174e-06,1.95108944753e-06,1.35767919594e-06,9.40089081111e-07,6.47727759155e-07,4.44086387102e-07,3.02965834168e-07,2.05669971465e-07,1.38930933006e-07,9.33851118283e-08,6.24606867971e-08,4.15705799745e-08,2.75305839778e-08,1.81423930464e-08,1.18966127057e-08,7.7624975533e-09,5.03998017224e-09,3.25615579707e-09,2.09329444359e-09,1.3390724051e-09,8.52366153606e-10,5.39879117065e-10,3.40263105307e-10,2.13393406198e-10,1.33166423729e-10,8.26905515919e-11,5.01629964268e-11,2.17187641172e-11,0
0.01,0,9.60022220368e-11,1.16868059984e-10,1.59248821071e-10,2.31291902716e-10,3.46103409821e-10,5.25391513725e-10,8.03055232391e-10,1.23094004963e-09,1.88765503038e-09,2.89169475369e-09,4.42076151882e-09,6.74002659683e-09,1.02432233972e-08,1.55120591843e-08,2.34016247202e-08,3.51624790685e-08,5.26141568158e-08,7.8390330581e-08,1.16283200286e-07,1.71724423546e-07,2.52452735737e-07,3.69435179815e-07,5.38130603131e-07,7.80212014013e-07,1.12589997967e-06,1.61710417709e-06,2.31162640079e-06,3.28874792107e-06,4.65660938514e-06,6.56189487573e-06,9.20245569745e-06,1.28436561994e-05,1.78393953368e-05,2.46589549519e-05,3.39210491437e-05,4.64366974232e-05,6.32628145354e-05,8.57686963587e-05,0.000115717875613,0.000155368111034,0.000207592542777,0.000276025273958,0.000365234797139,0.000480928743663,0.000630193356412,0.000821770831378,0.00106637719566,0.00137706264211,0.00176961517725,0.00226300701563,0.00287988133406,0.00364707475676,0.0045961682681,0.00576405615395,0.00719351909223,0.00893378371726,0.0110410469728,0.0135789394879,0.0166188982383,0.0202404151133,0.0245311249522,0.0295866944202,0.0355104720743,0.0424128604178,0.0504103729645,0.0596243435735,0.0701792618016,0.0822007168579,0.0958129439854,0.11113598063,0.128282455364,0.147354049853,0.168437692597,0.191601562179,0.216890996348,0.244324420698,0.273889425847,0.305539133946,0.339189003054,0.374714220448,0.411947832651,0.450679750192,0.490656748732,0.53158356508,0.573125157288,0.614910163146,0.656535552022,0.697572422604,0.737572855297,0.776077684724,0.812625016898,0.846759279236,0.878040561523,0.906053983871,0.930418815103,0.950797062727,0.966901264289,0.978501229435,0.985429511831,0.987585429246,0.984937496948,0.97752419227,0.965453024386,0.948897940752,0.928095157611,0.903337554219,0.874967816648,0.843370555313,0.808963649322,0.772189089196,0.733503597135,0.693369300695,0.652244722185,0.610576323182,0.568790812815,0.527288391528,0.486437060839,0.446568086107,0.407972655615,0.37089973701,0.335555093171,0.302101385168,0.270659261164,0.241309307655,0.214094723681,0.189024569503,0.166077438552,0.14520540452,0.126338103645,0.109386824506,0.0942484931212,0.0808094586821,0.0689490040354,0.0585425239468,0.0494643326208,0.041590079119,0.0347987647637,0.0289743699501,0.0240071088051,0.0197943387494,0.016241158277,0.0132607303083,0.0107743704994,0.00871144018531,0.00700908247209,0.00561183770146,0.00447117137139,0.00354494390393,0.00279684765071,0.00219583243634,0.00171553693834,0.00133373942593,0.00103183792939,0.00079436685182,0.000608554399458,0.000463923004926,0.000351933136602,0.000265669501064,0.000199567615294,0.000149178007523,0.000110964853131,8.21356178983e-05,6.04982204802e-05,4.43422982431e-05,3.23413292438e-05,2.34725971071e-05,1.69522590238e-05,1.2183069377e-05,8.71260661516e-06,6.20013711804e-06,4.39051874008e-06,3.09379321688e-06,2.16933785182e-06,1.5136418545e-06,1.05094175415e-06,7.26094781902e-07,4.99190948773e-07,3.41506030921e-07,2.32481241577e-07,1.57483441195e-07,1.06154619512e-07,7.1203199183e-08,4.75243637901e-08,3.15637724713e-08,2.08601237497e-08,1.37182856242e-08,8.97712741946e-09,5.84560053957e-09,3.78769227329e-09,2.44215748717e-09,1.56684375758e-09,1.00030027395e-09,6.35458779841e-10,4.01694898212e-10,2.52671826851e-10,1.58149761264e-10,9.82650763725e-11,5.72126797634e-11,2.17449978899e-11,0
0.0125,0,1.36287129488e-10,1.64459327749e-10,2.18749317949e-10,3.10794484106e-10,4.57196436383e-10,6.84625108659e-10,1.03464614317e-09,1.57060608849e-09,2.38810922207e-09,3.63057159652e-09,5.51203379379e-09,8.35038195803e-09,1.26154385848e-08,1.8998184124e-08,2.85098332765e-08,4.26228402664e-08,6.3470433799e-08,9.41273533563e-08,1.39002540254e-07,2.04385213316e-07,2.99199752708e-07,4.36043009732e-07,6.32601120746e-07,9.13572896517e-07,1.31326486583e-06,1.87907077619e-06,2.67610770943e-06,3.79335405725e-06,5.35172365831e-06,7.51461771427e-06,1.05016238983e-05,1.46061823276e-05,2.02182123059e-05,2.7852892724e-05,3.81870123819e-05,5.21045524252e-05,7.07534276781e-05,9.56155905309e-05,0.000128592980698,0.000172112073458,0.000229250020626,0.000303885570527,0.000400878068935,0.000526277850526,0.000687571193631,0.00089396268965,0.0011566973293,0.00148942378688,0.00190859924794,0.00243393463647,0.00308887722435,0.00390112532905,0.00490316712344,0.00613283251273,0.00763384362327,0.00945634577086,0.011657396943,0.0143013899834,0.0174603779924,0.0212142701688,0.0256508626651,0.0308656672829,0.0369615002731,0.0440477944238,0.0522396002668,0.0616562468542,0.0724196393093,0.084652179351,0.0984743062042,0.114001668639,0.131341954066,0.150591417266,0.171831168927,0.195123302013,0.220506951369,0.247994397907,0.277567342418,0.309173484463,0.342723548053,0.378088897165,0.415099879827,0.453545029149,0.493171233066,0.533684961742,0.574754613073,0.616014003129,0.657066990882,0.697493186371,0.736854650289,0.774703452464,0.810589918733,0.844071362171,0.874721067121,0.902137274653,0.925951907152,0.945838768464,0.961520965034,0.972777312471,0.97944752067,0.981435987776,0.978714077623,0.971320804909,0.959361905219,0.94300732087,0.922487186047,0.89808644369,0.870138269933,0.839016517907,0.80512741997,0.768900804991,0.730781094746,0.69121834073,0.650659550363,0.609540530497,0.568278447612,0.527265269743,0.48686221673,0.447395304615,0.409152028872,0.372379191297,0.337281838311,0.304023245605,0.272725856283,0.243473057788,0.216311667201,0.191254985062,0.168286274471,0.147362524277,0.128418362181,0.111369994501,0.096119063459,0.0825563290957,0.0705651004201,0.0600243582775,0.0508115299313,0.0428048918268,0.0358855919418,0.0299392961678,0.0248574740597,0.0205383479512,0.0168875358646,0.013818422955,0.0112522986047,0.00911829695349,0.00735317789491,0.0059009836599,0.00471260333772,0.00374527431724,0.00296204590958,0.00233122655265,0.00182583217237,0.00142304962708,0.00110372579311,0.00085188983257,0.000654313559026,0.000500112598994,0.000380389231404,0.000287916352511,0.000216860927806,0.000162544515556,0.000121237935432,8.99868658933e-05,6.64650428895e-05,4.88517600132e-05,3.57305008605e-05,2.600573696e-05,1.88351731063e-05,1.35749950755e-05,9.73595579653e-06,6.94841256103e-06,4.93469076116e-06,3.4873929953e-06,2.45249264232e-06,1.71624659636e-06,1.19513264197e-06,8.28163852489e-07,5.71057034813e-07,3.91836667515e-07,2.6754224414e-07,1.81777740416e-07,1.2289930593e-07,8.26833217375e-08,5.5353556402e-08,3.68749680271e-08,2.44441915792e-08,1.61241567536e-08,1.05836401368e-08,6.9127247157e-09,4.49282021074e-09,2.90565362577e-09,1.86992042389e-09,1.19744715081e-09,7.63032450173e-10,4.83818611528e-10,3.05263261592e-10,1.91595496586e-10,1.18419580481e-10,6.55619255232e-11,2.51300274327e-11,0
0.015,0,1.9065813607e-10,2.28887817055e-10,2.9988320518e-10,4.18789206929e-10,6.07237674172e-10,8.985671986e-10,1.3443639595e-09,2.02295364563e-09,3.0520244881e-09,4.60729650935e-09,6.94979597781e-09,1.04654020347e-08,1.57218414267e-08,2.35503634437e-08,3.51621255612e-08,5.23131074831e-08,7.75364615985e-08,1.14468000001e-07,1.68299513078e-07,2.46406434824e-07,3.59211779997e-07,5.21368205056e-07,7.53365596799e-07,1.08370407475e-06,1.55181321605e-06,2.21194938912e-06,3.13836621691e-06,4.43213043486e-06,6.23004890431e-06,8.71628442017e-06,1.21373701977e-05,1.682148719e-05,2.32030457516e-05,3.1853813836e-05,4.35220568572e-05,5.91813968915e-05,8.00913562215e-05,0.000107871814907,0.000144593873501,0.000192889855984,0.000256085396092,0.000338356699748,0.000444916139899,0.000582229285975,0.000758266262629,0.000982789932393,0.00126768276368,0.00162731333835,0.00207894223341,0.00264316544704,0.00334439160509,0.00421134687136,0.00527759879817,0.00658208732266,0.00816964779201,0.0100915073722,0.0124057325742,0.0151776020704,0.0184798756536,0.0223929273237,0.0270047083146,0.0324105046484,0.0387124537904,0.0460187864309,0.0544427625723,0.0641012761436,0.0751131094318,0.0875968277635,0.101668316048,0.117437971853,0.135007584354,0.154466944346,0.175890247067,0.199332366126,0.224825092672,0.252373448263,0.28195219177,0.313502649359,0.346930001182,0.382101158307,0.418843357964,0.456943594173,0.496148983928,0.536168146746,0.576673647778,0.617305522704,0.657675867259,0.697374436732,0.735975162616,0.773043456417,0.808144136041,0.84084977991,0.870749289528,0.897456423911,0.920618060334,0.939921935771,0.955103632733,0.965952591708,0.972316959578,0.974107118384,0.971297780076,0.963928579009,0.952103142839,0.935986672218,0.915802108131,0.891825010886,0.864377314806,0.833820155945,0.800545995502,0.764970278048,0.72752287091,0.688639528944,0.648753618045,0.608288311744,0.5676494494,0.527219213157,0.487350745528,0.448363791988,0.410541414794,0.374127787168,0.339327042229,0.306303120039,0.275180529621,0.246045921614,0.218950351687,0.19391210503,0.170919948007,0.149936674042,0.130902816357,0.11374040962,0.0983566950554,0.0846476782739,0.0725014651095,0.061801317381,0.0524283869014,0.0442641017035,0.0371921927833,0.0311003623275,0.0258816051339,0.021435203626,0.0176674234858,0.0144919415492,0.0118300403813,0.00961060506305,0.00776995743174,0.00625156156476,0.00500563195713,0.00398867286107,0.00316297386777,0.00249608322357,0.00196027676097,0.0015320368311,0.00119155235754,0.000922248169755,0.000710349164337,0.000544482609878,0.000415320056268,0.000315258820189,0.000238141867901,0.000179014070695,0.000133912228222,9.96858994534e-05,7.38459096776e-05,5.44373762782e-05,3.99341811039e-05,2.91519820539e-05,2.11770747496e-05,1.530866496e-05,1.10123763519e-05,7.88308267905e-06,5.61540882062e-06,3.98048428084e-06,2.80775154946e-06,1.97082780939e-06,1.37659113138e-06,9.56811944994e-07,6.61778452113e-07,4.55472505272e-07,3.11942348225e-07,2.12592663977e-07,1.44172734176e-07,9.72922163831e-08,6.53329635359e-08,4.36561201451e-08,2.90279031775e-08,1.92062776617e-08,1.26452384043e-08,8.28450212627e-09,5.40083226961e-09,3.50355692622e-09,2.26157620005e-09,1.45266741041e-09,9.28481946704e-10,5.90517038273e-10,3.73701947546e-10,2.34925873112e-10,1.43493708796e-10,7.689982066e-11,3.22581604119e-11,0
